"Notes"	"County"	"County Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year"	"Year Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Beaver County, PA"	"42007"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Female"	"F"	0	157	Unreliable
	"Beaver County, PA"	"42007"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Male"	"M"	0	148	Unreliable
	"Beaver County, PA"	"42007"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Female"	"F"	0	136	Unreliable
	"Beaver County, PA"	"42007"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Male"	"M"	0	122	Unreliable
	"Beaver County, PA"	"42007"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Female"	"F"	0	95	Unreliable
	"Beaver County, PA"	"42007"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Male"	"M"	0	112	Unreliable
	"Beaver County, PA"	"42007"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Female"	"F"	Suppressed	72	Suppressed
	"Beaver County, PA"	"42007"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Male"	"M"	0	79	Unreliable
	"Beaver County, PA"	"42007"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Female"	"F"	0	77	Unreliable
	"Beaver County, PA"	"42007"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	72	Suppressed
	"Beaver County, PA"	"42007"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Female"	"F"	0	55	Unreliable
	"Beaver County, PA"	"42007"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Male"	"M"	0	56	Unreliable
	"Beaver County, PA"	"42007"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Female"	"F"	Suppressed	46	Suppressed
	"Beaver County, PA"	"42007"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	0	46	Unreliable
	"Bedford County, PA"	"42009"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Female"	"F"	0	10	Unreliable
	"Bedford County, PA"	"42009"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Male"	"M"	0	47	Unreliable
	"Bedford County, PA"	"42009"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Female"	"F"	0	17	Unreliable
	"Bedford County, PA"	"42009"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Male"	"M"	0	27	Unreliable
	"Bedford County, PA"	"42009"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Female"	"F"	0	17	Unreliable
	"Bedford County, PA"	"42009"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Male"	"M"	0	22	Unreliable
	"Bedford County, PA"	"42009"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Female"	"F"	0	24	Unreliable
	"Bedford County, PA"	"42009"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Male"	"M"	0	15	Unreliable
	"Bedford County, PA"	"42009"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Female"	"F"	0	10	Unreliable
	"Bedford County, PA"	"42009"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Male"	"M"	0	27	Unreliable
	"Bedford County, PA"	"42009"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Female"	"F"	0	11	Unreliable
	"Bedford County, PA"	"42009"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Male"	"M"	0	16	Unreliable
	"Bedford County, PA"	"42009"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Female"	"F"	0	4	Unreliable
	"Bedford County, PA"	"42009"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	0	14	Unreliable
	"Berks County, PA"	"42011"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Female"	"F"	Suppressed	3591	Suppressed
	"Berks County, PA"	"42011"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Male"	"M"	12	3722	Unreliable
	"Berks County, PA"	"42011"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Female"	"F"	Suppressed	3503	Suppressed
	"Berks County, PA"	"42011"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Male"	"M"	14	3224	Unreliable
	"Berks County, PA"	"42011"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Female"	"F"	Suppressed	3086	Suppressed
	"Berks County, PA"	"42011"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Male"	"M"	18	3105	Unreliable
	"Berks County, PA"	"42011"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Female"	"F"	Suppressed	2734	Suppressed
	"Berks County, PA"	"42011"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Male"	"M"	12	2676	Unreliable
	"Berks County, PA"	"42011"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Female"	"F"	10	2611	Unreliable
	"Berks County, PA"	"42011"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Male"	"M"	19	2317	Unreliable
	"Berks County, PA"	"42011"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Female"	"F"	Suppressed	2074	Suppressed
	"Berks County, PA"	"42011"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Male"	"M"	19	2042	Unreliable
	"Berks County, PA"	"42011"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Female"	"F"	Suppressed	1395	Suppressed
	"Berks County, PA"	"42011"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	20	1401	1427.6
	"Blair County, PA"	"42013"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Female"	"F"	0	47	Unreliable
	"Blair County, PA"	"42013"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Male"	"M"	0	73	Unreliable
	"Blair County, PA"	"42013"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Female"	"F"	0	48	Unreliable
	"Blair County, PA"	"42013"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Male"	"M"	0	78	Unreliable
	"Blair County, PA"	"42013"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Female"	"F"	0	39	Unreliable
	"Blair County, PA"	"42013"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Male"	"M"	0	50	Unreliable
	"Blair County, PA"	"42013"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Female"	"F"	0	28	Unreliable
	"Blair County, PA"	"42013"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Male"	"M"	Suppressed	43	Suppressed
	"Blair County, PA"	"42013"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Female"	"F"	0	29	Unreliable
	"Blair County, PA"	"42013"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	42	Suppressed
	"Blair County, PA"	"42013"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Female"	"F"	0	15	Unreliable
	"Blair County, PA"	"42013"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Male"	"M"	0	32	Unreliable
	"Blair County, PA"	"42013"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Female"	"F"	0	25	Unreliable
	"Blair County, PA"	"42013"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	0	35	Unreliable
	"Bradford County, PA"	"42015"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Female"	"F"	0	35	Unreliable
	"Bradford County, PA"	"42015"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Male"	"M"	0	46	Unreliable
	"Bradford County, PA"	"42015"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Female"	"F"	0	42	Unreliable
	"Bradford County, PA"	"42015"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Male"	"M"	0	43	Unreliable
	"Bradford County, PA"	"42015"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Female"	"F"	0	25	Unreliable
	"Bradford County, PA"	"42015"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Male"	"M"	0	34	Unreliable
	"Bradford County, PA"	"42015"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Female"	"F"	0	16	Unreliable
	"Bradford County, PA"	"42015"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Male"	"M"	0	23	Unreliable
	"Bradford County, PA"	"42015"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Female"	"F"	0	20	Unreliable
	"Bradford County, PA"	"42015"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Male"	"M"	0	28	Unreliable
	"Bradford County, PA"	"42015"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Female"	"F"	0	16	Unreliable
	"Bradford County, PA"	"42015"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Male"	"M"	0	19	Unreliable
	"Bradford County, PA"	"42015"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Female"	"F"	0	20	Unreliable
	"Bradford County, PA"	"42015"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	0	24	Unreliable
	"Bucks County, PA"	"42017"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Female"	"F"	0	1283	Unreliable
	"Bucks County, PA"	"42017"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Male"	"M"	Suppressed	1464	Suppressed
	"Bucks County, PA"	"42017"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Female"	"F"	0	1426	Unreliable
	"Bucks County, PA"	"42017"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Male"	"M"	Suppressed	1696	Suppressed
	"Bucks County, PA"	"42017"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Female"	"F"	Suppressed	1385	Suppressed
	"Bucks County, PA"	"42017"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Male"	"M"	Suppressed	1536	Suppressed
	"Bucks County, PA"	"42017"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Female"	"F"	Suppressed	1263	Suppressed
	"Bucks County, PA"	"42017"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Male"	"M"	Suppressed	1251	Suppressed
	"Bucks County, PA"	"42017"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Female"	"F"	Suppressed	993	Suppressed
	"Bucks County, PA"	"42017"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	1140	Suppressed
	"Bucks County, PA"	"42017"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Female"	"F"	Suppressed	852	Suppressed
	"Bucks County, PA"	"42017"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Male"	"M"	Suppressed	885	Suppressed
	"Bucks County, PA"	"42017"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Female"	"F"	Suppressed	660	Suppressed
	"Bucks County, PA"	"42017"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	Suppressed	591	Suppressed
	"Butler County, PA"	"42019"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Female"	"F"	0	121	Unreliable
	"Butler County, PA"	"42019"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Male"	"M"	0	195	Unreliable
	"Butler County, PA"	"42019"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Female"	"F"	0	163	Unreliable
	"Butler County, PA"	"42019"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Male"	"M"	0	157	Unreliable
	"Butler County, PA"	"42019"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Female"	"F"	0	106	Unreliable
	"Butler County, PA"	"42019"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Male"	"M"	0	122	Unreliable
	"Butler County, PA"	"42019"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Female"	"F"	0	87	Unreliable
	"Butler County, PA"	"42019"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Male"	"M"	0	106	Unreliable
	"Butler County, PA"	"42019"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Female"	"F"	0	71	Unreliable
	"Butler County, PA"	"42019"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	75	Suppressed
	"Butler County, PA"	"42019"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Female"	"F"	0	72	Unreliable
	"Butler County, PA"	"42019"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Male"	"M"	0	57	Unreliable
	"Butler County, PA"	"42019"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Female"	"F"	0	37	Unreliable
	"Butler County, PA"	"42019"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	0	48	Unreliable
	"Cambria County, PA"	"42021"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Female"	"F"	0	70	Unreliable
	"Cambria County, PA"	"42021"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Male"	"M"	0	107	Unreliable
	"Cambria County, PA"	"42021"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Female"	"F"	0	69	Unreliable
	"Cambria County, PA"	"42021"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Male"	"M"	0	96	Unreliable
	"Cambria County, PA"	"42021"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Female"	"F"	0	66	Unreliable
	"Cambria County, PA"	"42021"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Male"	"M"	0	77	Unreliable
	"Cambria County, PA"	"42021"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Female"	"F"	0	40	Unreliable
	"Cambria County, PA"	"42021"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Male"	"M"	Suppressed	71	Suppressed
	"Cambria County, PA"	"42021"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Female"	"F"	0	39	Unreliable
	"Cambria County, PA"	"42021"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Male"	"M"	0	46	Unreliable
	"Cambria County, PA"	"42021"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Female"	"F"	0	45	Unreliable
	"Cambria County, PA"	"42021"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Male"	"M"	0	43	Unreliable
	"Cambria County, PA"	"42021"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Female"	"F"	0	38	Unreliable
	"Cambria County, PA"	"42021"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	0	40	Unreliable
	"Cameron County, PA"	"42023"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Female"	"F"	0	1	Unreliable
	"Cameron County, PA"	"42023"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Male"	"M"	0	4	Unreliable
	"Cameron County, PA"	"42023"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Female"	"F"	0	3	Unreliable
	"Cameron County, PA"	"42023"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Male"	"M"	0	1	Unreliable
	"Cameron County, PA"	"42023"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Female"	"F"	0	0	Unreliable
	"Cameron County, PA"	"42023"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"40-44 years"	"40-44"	"Male"	"M"	0	2	Unreliable
	"Cameron County, PA"	"42023"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Female"	"F"	0	1	Unreliable
	"Cameron County, PA"	"42023"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"45-49 years"	"45-49"	"Male"	"M"	0	3	Unreliable
	"Cameron County, PA"	"42023"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Female"	"F"	0	2	Unreliable
	"Cameron County, PA"	"42023"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"50-54 years"	"50-54"	"Male"	"M"	0	1	Unreliable
	"Cameron County, PA"	"42023"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Female"	"F"	0	0	Unreliable
	"Cameron County, PA"	"42023"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"55-59 years"	"55-59"	"Male"	"M"	0	0	Unreliable
	"Cameron County, PA"	"42023"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Female"	"F"	0	1	Unreliable
	"Cameron County, PA"	"42023"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	0	0	Unreliable
	"Carbon County, PA"	"42025"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Female"	"F"	0	122	Unreliable
	"Carbon County, PA"	"42025"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"30-34 years"	"30-34"	"Male"	"M"	Suppressed	180	Suppressed
	"Carbon County, PA"	"42025"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Female"	"F"	0	127	Unreliable
	"Carbon County, PA"	"42025"	"Hispanic or Latino"	"2135-2"	"2020"	"2020"	"35-39 years"	"35-39"	"Male"	"M"	0	150	Unreliable
